id;weblink
Grundrechte-Klausur-und-Examenswissen;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch
Grundrechte-Klausur-und-Examenswissen > Vorwort der Herausgeber:innen;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch#Vorwort
Grundrechte-Klausur-und-Examenswissen > Abschnitt 1 Allgemeine Grundrechtslehren;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Einf%C3%Bchrung
Grundrechte-Klausur-und-Examenswissen > Abschnitt 1 Allgemeine Grundrechtslehren > § 1 Grundrechtsfunktionen;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Einf%C3%Bchrung
Grundrechte-Klausur-und-Examenswissen > Abschnitt 1 Allgemeine Grundrechtslehren > § 2 Grundrechtsberechtigung Allgemein;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Grundrechtsberechtigung
Grundrechte-Klausur-und-Examenswissen > Abschnitt 1 Allgemeine Grundrechtslehren > § 3 Grundrechtsfähigkeit und -berechtigung juristischer Personen;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Grundrechtsberechtigung_Juristischer_Personen
Grundrechte-Klausur-und-Examenswissen > Abschnitt 1 Allgemeine Grundrechtslehren > § 4 Grundrechtsbindung;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Grundrechtsbindung
Grundrechte-Klausur-und-Examenswissen > Abschnitt 2 Aufbau der Prüfung eines Freiheitsgrundrechts;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Pr%C3%BCfung_Freiheitsgrundrecht
Grundrechte-Klausur-und-Examenswissen > Abschnitt 2 Aufbau der Prüfung eines Freiheitsgrundrechts > § 5 Schutzbereich & Eingriff;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Pr%C3%BCfung_Freiheitsgrundrecht/_Schutzbereich_%26_Eingriff
Grundrechte-Klausur-und-Examenswissen > Abschnitt 2 Aufbau der Prüfung eines Freiheitsgrundrechts > § 6 Einschränkbarkeit des Grundrechts – Schranken;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Pr%C3%BCfung_Freiheitsgrundrecht/_Einschr%C3%A4nkbarkeit_des_Grundrechts_-_Schranken
Grundrechte-Klausur-und-Examenswissen > Abschnitt 2 Aufbau der Prüfung eines Freiheitsgrundrechts > § 7 Grenzen der Einschränkbarkeit – Schranken-Schranken;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Pr%C3%BCfung_Freiheitsgrundrecht/_Grenzen_der_Einschr%C3%A4nkbarkeit_-_Schranken-Schranken
Grundrechte-Klausur-und-Examenswissen > Abschnitt 3 Grundrechtsschutz und Dritte;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Schutzpflichten
Grundrechte-Klausur-und-Examenswissen > Abschnitt 3 Grundrechtsschutz und Dritte > § 8 Schutzpflichten;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Schutzpflichten
Grundrechte-Klausur-und-Examenswissen > Abschnitt 3 Grundrechtsschutz und Dritte > § 9 Mittelbare Drittwirkung der Grundrechte;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Mittelbare_Drittwirkung
Grundrechte-Klausur-und-Examenswissen > Abschnitt 4 Verfahren, Konkurrenzen, Prüfungsschemata;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Die_Verfassungsbeschwerde
Grundrechte-Klausur-und-Examenswissen > Abschnitt 4 Verfahren, Konkurrenzen, Prüfungsschemata > § 10 Die Verfassungsbeschwerde;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Die_Verfassungsbeschwerde
Grundrechte-Klausur-und-Examenswissen > Abschnitt 4 Verfahren, Konkurrenzen, Prüfungsschemata > § 11 Einstweiliger Rechtsschutz;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Einstweiliger_Rechtsschutz
Grundrechte-Klausur-und-Examenswissen > Abschnitt 4 Verfahren, Konkurrenzen, Prüfungsschemata > § 12 Grundrechtskonkurrenzen;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Grundrechtskonkurrenzen
Grundrechte-Klausur-und-Examenswissen > Abschnitt 4 Verfahren, Konkurrenzen, Prüfungsschemata > § 13 Prüfungsschemata;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Pr%C3%BCfungsschemata
Grundrechte-Klausur-und-Examenswissen > Abschnitt 5 Grundrechte im Mehrebenensystem;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Mehrebenensystem_Europarecht
Grundrechte-Klausur-und-Examenswissen > Abschnitt 5 Grundrechte im Mehrebenensystem > § 14 Europarecht;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Mehrebenensystem_Europarecht
Grundrechte-Klausur-und-Examenswissen > Abschnitt 5 Grundrechte im Mehrebenensystem > § 15 Völkerrecht;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Mehrebenensystem_V%C3%B6lkerrecht
Grundrechte-Klausur-und-Examenswissen > Abschnitt 5 Grundrechte im Mehrebenensystem > § 16 Landesverfassungen in Deutschland;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Mehrebenensystem_Landesverfassungen
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Handlungsfreiheit_-_Art._2_I_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 17 Allgemeine Handlungsfreiheit – Art. 2 I GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Handlungsfreiheit_-_Art._2_I_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 18 Körper & Persönlichkeit;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_K%C3%B6rper_%26_Pers%C3%B6nlichkeit
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 18 Körper & Persönlichkeit > § 18.1 Menschenwürde – Art. 1 I GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_K%C3%B6rper_%26_Pers%C3%B6nlichkeit/_Menschenw%C3%BCrde_-_Art._1_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 18 Körper & Persönlichkeit > § 18.2 Recht auf freie Entfaltung der Persönlichkeit – Art. 2 I i.V.m Art. 1 I GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_K%C3%B6rper_%26_Pers%C3%B6nlichkeit/_Freie_Entfaltung_der_Pers%C3%B6nlichkeit_-_Art._2_I_iVm_Art._1_I_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 18 Körper & Persönlichkeit > § 18.3 Recht auf Leben und körperliche Unversehrtheit – Art. 2 II GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_K%C3%B6rper_%26_Pers%C3%B6nlichkeit/_Leben_und_k%C3%B6rperliche_Unversehrtheit_-_Art._2_II_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 18 Körper & Persönlichkeit > § 18.4 Grundrechtliche Bezüge von Umwelt- und Klimaschutz;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_K%C3%B6rper_%26_Pers%C3%B6nlichkeit/_Grundrechtliche_Bez%C3%BCge_von_Umwelt-_und_Klimaschutz
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 19 Gleichheit & Nichtdiskriminierung;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Gleichheit_%26_Nichtdiskriminierung
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 19 Gleichheit & Nichtdiskriminierung > § 19.1 Gleichheit – Art. 3 I GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Gleichheit_%26_Nichtdiskriminierung/_Gleichheit_-_Art._3_I_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 19 Gleichheit & Nichtdiskriminierung > § 19.2 Gleichberechtigungsauftrag – Art. 3 II GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Gleichheit_%26_Nichtdiskriminierung/_Gleichberechtigungsauftrag_-_Art._3_II_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 19 Gleichheit & Nichtdiskriminierung > § 19.3 Diskriminierungsverbote – Art. 3 III GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Gleichheit_%26_Nichtdiskriminierung/_Diskriminierungsverbote_-_Art._3_III_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 20 Kommunikation & Meinung;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Kommunikation_%26_Meinung
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 20 Kommunikation & Meinung > § 20.1 Meinungsfreiheit – Art. 5 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Kommunikation_%26_Meinung/_Meinungsfreiheit_-_Art._5_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 20 Kommunikation & Meinung > § 20.2 Informationsfreiheit und Medienfreiheiten – Art. 5 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Kommunikation_%26_Meinung/_Informationsfreiheit_und_Medienfreiheiten_-_Art._5_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 20 Kommunikation & Meinung > § 20.3 Versammlungsfreiheit – Art. 8 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Kommunikation_%26_Meinung/_Versammlungsfreiheit_-_Art._8_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 20 Kommunikation & Meinung > § 20.4 Vereinigungsfreiheit – Art. 9 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Kommunikation_%26_Meinung/_Vereinigungsfreiheit_-_Art._9_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 20 Kommunikation & Meinung > § 20.5 Petitionsrecht – Art. 17 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Kommunikation_%26_Meinung/_Petitionsrecht_-_Art._17_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 21 Wirtschaft & Gemeinwohl;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Wirtschaft_%26_Gemeinwohl
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 21 Wirtschaft & Gemeinwohl > § 21.1 Eigentum, Erbrecht, Sozialisierung – Art. 14, 15 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Wirtschaft_%26_Gemeinwohl/_Eigentum_und_Erbrecht_-_Art._14,_15_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 21 Wirtschaft & Gemeinwohl > § 21.2 Berufsfreiheit – Art. 12 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Wirtschaft_%26_Gemeinwohl/_Berufsfreiheit_-_Art._12_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 21 Wirtschaft & Gemeinwohl > § 21.3 Koalitionsfreiheit – Art. 9 III GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Wirtschaft_%26_Gemeinwohl/_Koalitionsfreiheit_-_Art._9_III_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 22 Religion & Familie;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Religion_%26_Familie
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 22 Religion & Familie > § 22.1 Religions-, Weltanschauungs- und Gewissensfreiheit – Art. 4 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Religion_%26_Familie/_Religions-,_Weltanschauungs-_und_Gewissensfreiheit_-_Art._4_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 22 Religion & Familie > § 22.2 Ehe & Familie – Art. 6 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Religion_%26_Familie/_Ehe_%26_Familie_-_Art._6_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 22 Religion & Familie > § 22.3 Schule – Art. 7 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Religion_%26_Familie/_Schule_-_Art._7_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 23 Kunst & Wissenschaft;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Kunst_%26_Wissenschaft
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 23 Kunst & Wissenschaft > § 23.1 Kunstfreiheit – Art. 5 III GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Kunst_%26_Wissenschaft/_Kunstfreiheit_-_Art._5_III_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 23 Kunst & Wissenschaft > § 23.2 Wissenschaftsfreiheit – Art. 5 III GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Kunst_%26_Wissenschaft/_Wissenschaftsfreiheit_-_Art._5_III_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 24 Digitalität & Privatsphäre;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Digitalit%C3%A4t_%26_Privatsph%C3%A4re
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 24 Digitalität & Privatsphäre > § 24.1 Vertraulichkeit der Kommunikation – Art. 10 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Digitalit%C3%A4t_%26_Privatsph%C3%A4re/_Vertraulichkeit_der_Kommunikation_-_Art._10_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 24 Digitalität & Privatsphäre > § 24.2 Wohnung als Rückzugsort – Art. 13 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Digitalit%C3%A4t_%26_Privatsph%C3%A4re/_Wohnung_-_Art._13_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 24 Digitalität & Privatsphäre > § 24.3 Grundrecht auf informationelle Selbstbestimmung;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Digitalit%C3%A4t_%26_Privatsph%C3%A4re/_Informationelle_Selbstbestimmung
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 24 Digitalität & Privatsphäre > § 24.4 Vertraulichkeit und Integrität informationstechnischer Systeme;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Digitalit%C3%A4t_%26_Privatsph%C3%A4re/_Vertraulichkeit_und_Integrit%C3%A4t_informationstechnischer_Systeme
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 24 Digitalität & Privatsphäre > § 24.5 Recht auf Vergessen;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Digitalit%C3%A4t_%26_Privatsph%C3%A4re/_Recht_auf_Vergessen
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 25 Freiheit & Mobilität;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Freiheit_%26_Mobilit%C3%A4t
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 25 Freiheit & Mobilität > § 25.1 Freiheit der Person – Art. 2 II 2, 104 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Freiheit_%26_Mobilit%C3%A4t/_Freiheit_der_Person_-_Art._2_II_2,_104_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 25 Freiheit & Mobilität > § 25.2 Freizügigkeit – Art. 11 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Freiheit_%26_Mobilit%C3%A4t/_Freiz%C3%BCgigkeit_-_Art._11_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 25 Freiheit & Mobilität > § 25.3 Schutz vor Ausbürgerung und Auslieferung – Art. 16 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Freiheit_%26_Mobilit%C3%A4t/_Schutz_vor_Ausb%C3%BCrgerung_und_Auslieferung_-_Art._16_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 25 Freiheit & Mobilität > § 25.4 Recht auf Asyl – Art. 16a GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Freiheit_%26_Mobilit%C3%A4t/_Recht_auf_Asyl_-_Art._16,_16a_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 26 Justiz & Verfahren;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Justiz_%26_Verfahren
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 26 Justiz & Verfahren > § 26.1 Rechtsschutz – Art. 19 IV GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Justiz_%26_Verfahren/_Rechtsschutz_-_Art._19_IV_GG
Grundrechte-Klausur-und-Examenswissen > Abschnitt 6 Einzelgrundrechte des Grundgesetzes > § 26 Justiz & Verfahren > § 26.2 Verfahrensgrundrechte vor Gericht – Art. 101–103 GG;https://de.wikibooks.org/wiki/OpenRewi/_Grundrechte-Lehrbuch/_Justiz_%26_Verfahren/_Verfahrensgrundrechte_vor_Gericht_-_Art._101-103_GG
